IndexNumber,Balance,State
UENR36055,0,0
UENR36054,0,0
UENR36053,0,0
UENR36052,0,0
UENR36051,0,0
UENR36050,0,0
UENR36049,0,0
UENR36048,0,0
UENR36047,0,0
UENR36046,0,0
UENR36045,0,0
UENR36044,0,0
UENR36043,0,0
UENR36042,0,0
UENR36041,0,0
UENR36040,0,0
UENR36039,0,0
UENR36038,0,0
UENR36037,0,0
UENR36036,0,0
UENR36035,0,0
UENR36034,0,0
UENR36033,0,0
UENR36032,0,0
UENR36031,0,0
UENR36030,0,0
UENR36013,0,0
UENR36012,0,0
UENR36011,0,0
UENR36010,0,0
UENR36009,0,0
UENR36008,0,0
UENR36007,0,0
UENR36006,0,0
UENR36005,0,0
UENR36004,0,0
UENR36003,0,0
UENR36002,0,0
UENR36001,0,0
UENR36000,0,0
UENR35999,0,0
UENR35998,0,0
UENR35981,0,0
UENR35980,0,0
UENR35979,0,0
UENR35978,0,0
UENR35977,0,0
UENR35976,0,0
UENR35975,0,0
UENR35974,0,0
UENR35973,0,0
UENR35972,0,0
UENR35971,0,0
UENR35970,0,0
UENR35969,0,0
UENR35968,0,0
UENR35967,0,0
UENR35966,0,0
UENR35949,0,0
UENR35948,0,0
UENR35947,0,0
UENR35946,0,0
UENR35945,0,0
UENR35944,0,0
UENR35943,0,0
UENR35942,0,0
UENR35941,0,0
UENR35940,0,0
UENR35939,0,0
UENR35938,0,0
UENR35937,0,0
UENR35936,0,0
UENR35935,0,0
UENR35934,0,0
UENR35917,0,0
UENR35916,0,0
UENR35915,0,0
UENR35914,0,0
UENR35913,0,0
UENR35912,0,0
UENR35911,0,0
UENR35910,0,0
UENR35909,0,0
UENR35908,0,0
UENR35907,0,0
UENR35906,0,0
UENR35905,0,0
UENR35904,0,0
UENR35903,0,0
UENR35902,0,0
UENR35885,0,0
UENR35884,0,0
UENR35883,0,0
UENR35882,0,0
UENR35881,0,0
UENR35880,0,0
UENR35879,0,0
UENR35878,0,0
UENR35877,0,0
UENR35876,0,0
UENR35875,0,0
UENR35874,0,0
UENR35873,0,0
UENR35872,0,0
UENR35871,0,0
UENR35870,0,0
UENR35853,0,0
UENR35852,0,0
UENR35851,0,0
UENR35850,0,0
UENR35849,0,0
UENR35848,0,0
UENR35847,0,0
UENR35846,0,0
UENR35845,0,0
UENR35844,0,0
UENR35843,0,0
UENR35842,0,0
UENR35841,0,0
UENR35840,0,0
UENR35839,0,0
UENR35838,0,0
UENR35821,0,0
UENR35820,0,0
UENR35819,0,0
UENR35818,0,0
UENR35817,0,0
UENR35816,0,0
UENR35815,0,0
UENR35814,0,0
UENR35813,0,0
UENR35812,0,0
UENR35811,0,0
UENR35810,0,0
UENR35809,0,0
UENR35808,0,0
UENR35807,0,0
UENR35806,0,0
UENR35789,0,0
UENR35788,0,0
UENR35787,0,0
UENR35786,0,0
UENR35785,0,0
UENR35784,0,0
UENR35783,0,0
UENR35782,0,0
UENR35781,0,0
UENR35780,0,0
UENR35779,0,0
UENR35778,0,0
UENR35777,0,0
UENR35776,0,0
UENR35775,0,0
UENR35774,0,0
UENR35757,0,0
UENR35756,0,0
UENR35755,0,0
UENR35754,0,0
UENR35753,0,0
UENR35752,0,0
UENR35751,0,0
UENR35750,0,0
UENR35749,0,0
UENR35748,0,0
UENR35747,0,0
UENR35746,0,0
UENR35745,0,0
UENR35744,0,0
UENR35743,0,0
UENR35742,0,0
UENR35725,0,0
UENR35724,0,0
UENR35723,0,0
UENR35722,0,0
UENR35721,0,0
UENR35720,0,0
UENR35719,0,0
UENR35718,0,0
UENR35717,0,0
UENR35716,0,0
UENR35715,0,0
UENR35714,0,0
UENR35713,0,0
UENR35712,0,0
UENR35711,0,0
UENR35710,0,0
UENR35693,0,0
UENR35692,0,0
UENR35691,0,0
UENR35690,0,0
UENR35689,0,0
UENR35688,0,0
UENR35687,0,0
UENR35686,0,0
UENR35685,0,0
UENR35684,0,0
UENR35683,0,0
UENR35682,0,0
UENR35681,0,0
UENR35680,0,0
UENR35679,0,0
UENR35678,0,0
UENR35661,0,0
UENR35660,0,0
UENR35659,0,0
UENR35658,0,0
UENR35657,0,0
UENR35656,0,0
UENR35655,0,0
UENR35654,0,0
UENR35653,0,0
UENR35652,0,0
UENR35651,0,0
UENR35650,0,0
UENR35649,0,0
UENR35648,0,0
UENR35647,0,0
UENR35646,0,0
UENR35629,0,0
UENR35628,0,0
UENR35627,0,0
UENR35626,0,0
UENR35625,0,0
UENR35624,0,0
UENR35623,0,0
UENR35622,0,0
UENR35621,0,0
UENR35620,0,0
UENR35619,0,0
UENR35618,0,0
UENR35617,0,0
UENR35616,0,0
UENR35615,0,0
UENR35614,0,0
UENR35597,0,0
UENR35596,0,0
UENR35595,0,0
UENR35594,0,0
UENR35593,0,0
UENR35592,0,0
UENR35591,0,0
UENR35590,0,0
UENR35589,0,0
UENR35588,0,0
UENR35587,0,0
UENR35586,0,0
UENR35585,0,0
UENR35584,0,0
UENR35583,0,0
UENR35582,0,0
UENR35565,0,0
UENR35564,0,0
UENR35563,0,0
UENR35562,0,0
UENR35561,0,0
UENR35560,0,0
UENR35559,0,0
UENR35558,0,0
UENR35557,0,0
UENR35556,0,0
UENR35555,0,0
UENR35554,0,0
UENR35553,0,0
UENR35552,0,0
UENR35551,0,0
UENR35550,0,0
UENR35517,0,0
UENR35516,0,0
UENR35515,0,0
UENR35514,0,0
UENR35513,0,0
UENR35512,0,0
UENR35511,0,0
UENR35510,0,0
UENR35509,0,0
UENR35508,0,0
UENR35507,0,0
UENR35506,0,0
UENR35505,0,0
UENR35504,0,0
UENR35503,0,0
UENR35502,0,0
UENR35485,0,0
UENR35484,0,0
UENR35483,0,0
UENR35482,0,0
UENR35481,0,0
UENR35480,0,0
UENR35479,0,0
UENR35478,0,0
UENR35477,0,0
UENR35476,0,0
UENR35475,0,0
UENR35474,0,0
UENR35473,0,0
UENR35472,0,0
UENR35471,0,0
UENR35470,0,0
UENR35453,0,0
UENR35452,0,0
UENR35451,0,0
UENR35450,0,0
UENR35449,0,0
UENR35448,0,0
UENR35447,0,0
UENR35446,0,0
UENR35445,0,0
UENR35444,0,0
UENR35443,0,0
UENR35442,0,0
UENR35441,0,0
UENR35440,0,0
UENR35439,0,0
UENR35438,0,0
UENR35421,0,0
UENR35420,0,0
UENR35419,0,0
UENR35418,0,0
UENR35417,0,0
UENR35416,0,0
UENR35415,0,0
UENR35414,0,0
UENR35413,0,0
UENR35412,0,0
UENR35411,0,0
UENR35410,0,0
UENR35409,0,0
UENR35408,0,0
UENR35407,0,0
UENR35406,0,0
UENR35389,0,0
UENR35388,0,0
UENR35387,0,0
UENR35386,0,0
UENR35385,0,0
UENR35384,0,0
UENR35383,0,0
UENR35382,0,0
UENR35381,0,0
UENR35380,0,0
UENR35379,0,0
UENR35378,0,0
UENR35377,0,0
UENR35376,0,0
UENR35375,0,0
UENR35374,0,0
UENR35357,0,0
UENR35356,0,0
UENR35355,0,0
UENR35354,0,0
UENR35353,0,0
UENR35352,0,0
UENR35351,0,0
UENR35350,0,0
UENR35349,0,0
UENR35348,0,0
UENR35347,0,0
UENR35346,0,0
UENR35345,0,0
UENR35344,0,0
UENR35343,0,0
UENR35342,0,0
UENR35325,0,0
UENR35324,0,0
UENR35323,0,0
UENR35322,0,0
UENR35321,0,0
UENR35320,0,0
UENR35319,0,0
UENR35318,0,0
UENR35317,0,0
UENR35316,0,0
UENR35315,0,0
UENR35314,0,0
UENR35313,0,0
UENR35312,0,0
UENR35311,0,0
UENR35310,0,0
UENR35293,0,0
UENR35292,0,0
UENR35291,0,0
UENR35290,0,0
UENR35289,0,0
UENR35288,0,0
UENR35287,0,0
UENR35286,0,0
UENR35285,0,0
UENR35284,0,0
UENR35283,0,0
UENR35282,0,0
UENR35281,0,0
UENR35280,0,0
UENR35279,0,0
UENR35278,0,0
UENR35261,0,0
UENR35260,0,0
UENR35259,0,0
UENR35258,0,0
UENR35257,0,0
UENR35256,0,0
UENR35255,0,0
UENR35254,0,0
UENR35253,0,0
UENR35252,0,0
UENR35251,0,0
UENR35250,0,0
UENR35249,0,0
UENR35248,0,0
UENR35247,0,0
UENR35246,0,0
UENR35229,0,0
UENR35228,0,0
UENR35227,0,0
UENR35226,0,0
UENR35225,0,0
UENR35224,0,0
UENR35223,0,0
UENR35222,0,0
UENR35221,0,0
UENR35220,0,0
UENR35219,0,0
UENR35218,0,0
UENR35217,0,0
UENR35216,0,0
UENR35215,0,0
UENR35214,0,0
UENR35197,0,0
UENR35196,0,0
UENR35195,0,0
UENR35194,0,0
UENR35193,0,0
UENR35192,0,0
UENR35191,0,0
UENR35190,0,0
UENR35189,0,0
UENR35188,0,0
UENR35187,0,0
UENR35186,0,0
UENR35185,0,0
UENR35184,0,0
UENR35183,0,0
UENR35182,0,0
UENR35165,0,0
UENR35164,0,0
UENR35163,0,0
UENR35162,0,0
UENR35161,0,0
UENR35160,0,0
UENR35159,0,0
UENR35158,0,0
UENR35157,0,0
UENR35156,0,0
UENR35155,0,0
UENR35154,0,0
UENR35153,0,0
UENR35152,0,0
UENR35151,0,0
UENR35150,0,0
UENR35133,0,0
UENR35132,0,0
UENR35131,0,0
UENR35130,0,0
UENR35129,0,0
UENR35128,0,0
UENR35127,0,0
UENR35126,0,0
UENR35125,0,0
UENR35124,0,0
UENR35123,0,0
UENR35122,0,0
UENR35121,0,0
UENR35120,0,0
UENR35119,0,0
UENR35118,0,0
UENR35101,0,0
UENR35100,0,0
UENR35099,0,0
UENR35098,0,0
UENR35097,0,0
UENR35096,0,0
UENR35095,0,0
UENR35094,0,0
UENR35093,0,0
UENR35092,0,0
UENR35091,0,0
UENR35090,0,0
UENR35089,0,0
UENR35088,0,0
UENR35087,0,0
UENR35086,0,0
UENR35069,0,0
UENR35068,0,0
UENR35067,0,0
UENR35066,0,0
UENR35065,0,0
UENR35064,0,0
UENR35063,0,0
UENR35062,0,0
UENR35061,0,0
UENR35060,0,0
UENR35059,0,0
UENR35058,0,0
UENR35057,0,0
UENR35056,0,0
UENR35055,0,0
UENR35054,0,0
UENR35037,0,0
UENR35036,0,0
UENR35035,0,0
UENR35034,0,0
UENR35033,0,0
UENR35032,0,0
UENR35031,0,0
UENR35030,0,0
UENR35029,0,0
UENR35028,0,0
UENR35027,0,0
UENR35026,0,0
UENR35025,0,0
UENR35024,0,0
UENR35023,0,0
UENR35022,0,0
UENR35021,0,0
UENR35020,0,0
UENR35019,0,0
UENR35018,0,0
UENR35017,0,0
UENR35016,0,0
UENR35015,0,0
UENR35014,0,0
UENR35013,0,0
UENR35012,0,0
UENR35011,0,0
UENR35010,0,0
UENR35009,0,0
UENR35008,0,0
UENR35007,0,0
UENR35006,0,0
UENR34989,0,0
UENR34988,0,0
UENR34987,0,0
UENR34986,0,0
UENR34985,0,0
UENR34984,0,0
UENR34983,0,0
UENR34982,0,0
UENR34981,0,0
UENR34980,0,0
UENR34979,0,0
UENR34978,0,0
UENR34977,0,0
UENR34976,0,0
UENR34975,0,0
UENR34974,0,0
UENR34957,0,0
UENR34956,0,0
UENR34955,0,0
UENR34954,0,0
UENR34953,0,0
UENR34952,0,0
UENR34951,0,0
UENR34950,0,0
UENR34949,0,0
UENR34948,0,0
UENR34947,0,0
UENR34946,0,0
UENR34945,0,0
UENR34944,0,0
UENR34943,0,0
UENR34942,0,0
UENR34925,0,0
UENR34924,0,0
UENR34923,0,0
UENR34922,0,0
UENR34921,0,0
UENR34920,0,0
UENR34919,0,0
UENR34918,0,0
UENR34917,0,0
UENR34916,0,0
UENR34915,0,0
UENR34914,0,0
UENR34913,0,0
UENR34912,0,0
UENR34911,0,0
UENR34910,0,0
UENR34893,0,0
UENR34892,0,0
UENR34891,0,0
UENR34890,0,0
UENR34889,0,0
UENR34888,0,0
UENR34887,0,0
UENR34886,0,0
UENR34885,0,0
UENR34884,0,0
UENR34883,0,0
UENR34882,0,0
UENR34881,0,0
UENR34880,0,0
UENR34879,0,0
UENR34878,0,0
UENR34877,0,0
UENR34876,0,0
UENR34875,0,0
UENR34874,0,0
UENR34873,0,0
UENR34872,0,0
UENR34871,0,0
UENR34870,0,0
UENR34869,0,0
UENR34868,0,0
UENR34867,0,0
UENR34866,0,0
UENR34865,0,0
UENR34864,0,0
UENR34863,0,0
UENR34862,0,0
UENR34829,0,0
UENR34828,0,0
UENR34827,0,0
UENR34826,0,0
UENR34825,0,0
UENR34824,0,0
UENR34823,0,0
UENR34822,0,0
UENR34821,0,0
UENR34820,0,0
UENR34819,0,0
UENR34818,0,0
UENR34817,0,0
UENR34816,0,0
UENR34815,0,0
UENR34814,0,0
UENR34797,0,0
UENR34796,0,0
UENR34795,0,0
UENR34794,0,0
UENR34793,0,0
UENR34792,0,0
UENR34791,0,0
UENR34790,0,0
UENR34789,0,0
UENR34788,0,0
UENR34787,0,0
UENR34786,0,0
UENR34785,0,0
UENR34784,0,0
UENR34783,0,0
UENR34782,0,0
UENR34765,0,0
UENR34764,0,0
UENR34763,0,0
UENR34762,0,0
UENR34761,0,0
UENR34760,0,0
UENR34759,0,0
UENR34758,0,0
UENR34757,0,0
UENR34756,0,0
UENR34755,0,0
UENR34754,0,0
UENR34753,0,0
UENR34752,0,0
UENR34751,0,0
UENR34750,0,0
UENR34733,0,0
UENR34732,0,0
UENR34731,0,0
UENR34730,0,0
UENR34729,0,0
UENR34728,0,0
UENR34727,0,0
UENR34726,0,0
UENR34725,0,0
UENR34724,0,0
UENR34723,0,0
UENR34722,0,0
UENR34721,0,0
UENR34720,0,0
UENR34719,0,0
UENR34718,0,0
UENR34701,0,0
UENR34700,0,0
UENR34699,0,0
UENR34698,0,0
UENR34697,0,0
UENR34696,0,0
UENR34695,0,0
UENR34694,0,0
UENR34693,0,0
UENR34692,0,0
UENR34691,0,0
UENR34690,0,0
UENR34689,0,0
UENR34688,0,0
UENR34687,0,0
UENR34686,0,0
UENR34669,0,0
UENR34668,0,0
UENR34667,0,0
UENR34666,0,0
UENR34665,0,0
UENR34664,0,0
UENR34663,0,0
UENR34662,0,0
UENR34661,0,0
UENR34660,0,0
UENR34659,0,0
UENR34658,0,0
UENR34657,0,0
UENR34656,0,0
UENR34655,0,0
UENR34654,0,0
UENR34653,0,0
UENR34652,0,0
UENR34651,0,0
UENR34650,0,0
UENR34649,0,0
UENR34648,0,0
UENR34647,0,0
UENR34646,0,0
UENR34645,0,0
UENR34644,0,0
UENR34643,0,0
UENR34642,0,0
UENR34641,0,0
UENR34640,0,0
UENR34639,0,0
UENR34638,0,0
UENR34605,0,0
UENR34604,0,0
UENR34603,0,0
UENR34602,0,0
UENR34601,0,0
UENR34600,0,0
UENR34599,0,0
UENR34598,0,0
UENR34597,0,0
UENR34596,0,0
UENR34595,0,0
UENR34594,0,0
UENR34593,0,0
UENR34592,0,0
UENR34591,0,0
UENR34590,0,0
UENR34573,0,0
UENR34572,0,0
UENR34571,0,0
UENR34570,0,0
UENR34569,0,0
UENR34568,0,0
UENR34567,0,0
UENR34566,0,0
UENR34565,0,0
UENR34564,0,0
UENR34563,0,0
UENR34562,0,0
UENR34561,0,0
UENR34560,0,0
UENR34559,0,0
UENR34558,0,0
UENR34541,0,0
UENR34540,0,0
UENR34539,0,0
UENR34538,0,0
UENR34537,0,0
UENR34536,0,0
UENR34535,0,0
UENR34534,0,0
UENR34533,0,0
UENR34532,0,0
UENR34531,0,0
UENR34530,0,0
UENR34529,0,0
UENR34528,0,0
UENR34527,0,0
UENR34526,0,0
UENR34509,0,0
UENR34508,0,0
UENR34507,0,0
UENR34506,0,0
UENR34505,0,0
UENR34504,0,0
UENR34503,0,0
UENR34502,0,0
UENR34501,0,0
UENR34500,0,0
UENR34499,0,0
UENR34498,0,0
UENR34497,0,0
UENR34496,0,0
UENR34495,0,0
UENR34494,0,0
UENR34461,0,0
UENR34460,0,0
UENR34459,0,0
UENR34458,0,0
UENR34457,0,0
UENR34456,0,0
UENR34455,0,0
UENR34454,0,0
UENR34453,0,0
UENR34452,0,0
UENR34451,0,0
UENR34450,0,0
UENR34449,0,0
UENR34448,0,0
UENR34447,0,0
UENR34446,0,0
UENR34429,0,0
UENR34428,0,0
UENR34427,0,0
UENR34426,0,0
UENR34425,0,0
UENR34424,0,0
UENR34423,0,0
UENR34422,0,0
UENR34421,0,0
UENR34420,0,0
UENR34419,0,0
UENR34418,0,0
UENR34417,0,0
UENR34416,0,0
UENR34415,0,0
UENR34414,0,0
UENR34397,0,0
UENR34396,0,0
UENR34395,0,0
UENR34394,0,0
UENR34393,0,0
UENR34392,0,0
UENR34391,0,0
UENR34390,0,0
UENR34389,0,0
UENR34388,0,0
UENR34387,0,0
UENR34386,0,0
UENR34385,0,0
UENR34384,0,0
UENR34383,0,0
UENR34382,0,0
UENR34365,0,0
UENR34364,0,0
UENR34363,0,0
UENR34362,0,0
UENR34361,0,0
UENR34360,0,0
UENR34359,0,0
UENR34358,0,0
UENR34357,0,0
UENR34356,0,0
UENR34355,0,0
UENR34354,0,0
UENR34353,0,0
UENR34352,0,0
UENR34351,0,0
UENR34350,0,0
UENR34333,0,0
UENR34332,0,0
UENR34331,0,0
UENR34330,0,0
UENR34329,0,0
UENR34328,0,0
UENR34327,0,0
UENR34326,0,0
UENR34325,0,0
UENR34324,0,0
UENR34323,0,0
UENR34322,0,0
UENR34321,0,0
UENR34320,0,0
UENR34319,0,0
UENR34318,0,0
UENR34301,0,0
UENR34300,0,0
UENR34299,0,0
UENR34298,0,0
UENR34297,0,0
UENR34296,0,0
UENR34295,0,0
UENR34294,0,0
UENR34293,0,0
UENR34292,0,0
UENR34291,0,0
UENR34290,0,0
UENR34289,0,0
UENR34288,0,0
UENR34287,0,0
UENR34286,0,0
UENR34269,0,0
UENR34268,0,0
UENR34267,0,0
UENR34266,0,0
UENR34265,0,0
UENR34264,0,0
UENR34263,0,0
UENR34262,0,0
UENR34261,0,0
UENR34260,0,0
UENR34259,0,0
UENR34258,0,0
UENR34257,0,0
UENR34256,0,0
UENR34255,0,0
UENR34254,0,0
UENR34237,0,0
UENR34236,0,0
UENR34235,0,0
UENR34234,0,0
UENR34233,0,0
UENR34232,0,0
UENR34231,0,0
UENR34230,0,0
UENR34229,0,0
UENR34228,0,0
UENR34227,0,0
UENR34226,0,0
UENR34225,0,0
UENR34224,0,0
UENR34223,0,0
UENR34222,0,0
UENR34205,0,0
UENR34204,0,0
UENR34203,0,0
UENR34202,0,0
UENR34201,0,0
UENR34200,0,0
UENR34199,0,0
UENR34198,0,0
UENR34197,0,0
UENR34196,0,0
UENR34195,0,0
UENR34194,0,0
UENR34193,0,0
UENR34192,0,0
UENR34191,0,0
UENR34190,0,0
UENR34173,0,0
UENR34172,0,0
UENR34171,0,0
UENR34170,0,0
UENR34169,0,0
UENR34168,0,0
UENR34167,0,0
UENR34166,0,0
UENR34165,0,0
UENR34164,0,0
UENR34163,0,0
UENR34162,0,0
UENR34161,0,0
UENR34160,0,0
UENR34159,0,0
UENR34158,0,0
UENR34141,0,0
UENR34140,0,0
UENR34139,0,0
UENR34138,0,0
UENR34137,0,0
UENR34136,0,0
UENR34135,0,0
UENR34134,0,0
UENR34133,0,0
UENR34132,0,0
UENR34131,0,0
UENR34130,0,0
UENR34129,0,0
UENR34128,0,0
UENR34127,0,0
UENR34126,0,0
UENR34109,0,0
UENR34108,0,0
UENR34107,0,0
UENR34106,0,0
UENR34105,0,0
UENR34104,0,0
UENR34103,0,0
UENR34102,0,0
UENR34101,0,0
UENR34100,0,0
UENR34099,0,0
UENR34098,0,0
UENR34097,0,0
UENR34096,0,0
UENR34095,0,0
UENR34094,0,0
UENR34077,0,0
UENR34076,0,0
UENR34075,0,0
UENR34074,0,0
UENR34073,0,0
UENR34072,0,0
UENR34071,0,0
UENR34070,0,0
UENR34069,0,0
UENR34068,0,0
UENR34067,0,0
UENR34066,0,0
UENR34065,0,0
UENR34064,0,0
UENR34063,0,0
UENR34062,0,0
UENR34045,0,0
UENR34044,0,0
UENR34043,0,0
UENR34042,0,0
UENR34041,0,0
UENR34040,0,0
UENR34039,0,0
UENR34038,0,0
UENR34037,0,0
UENR34036,0,0
UENR34035,0,0
UENR34034,0,0
UENR34033,0,0
UENR34032,0,0
UENR34031,0,0
UENR34030,0,0
UENR34013,0,0
UENR34012,0,0
UENR34011,0,0
UENR34010,0,0
UENR34009,0,0
UENR34008,0,0
UENR34007,0,0
UENR34006,0,0
UENR34005,0,0
UENR34004,0,0
UENR34003,0,0
UENR34002,0,0
UENR34001,0,0
UENR34000,0,0
UENR33999,0,0
UENR33998,0,0
UENR33997,0,0
UENR33996,0,0
UENR33995,0,0
UENR33994,0,0
UENR33993,0,0
UENR33992,0,0
UENR33991,0,0
UENR33990,0,0
UENR33989,0,0
UENR33988,0,0
UENR33987,0,0
UENR33986,0,0
UENR33985,0,0
UENR33984,0,0
UENR33983,0,0
UENR33982,0,0
UENR33965,0,0
UENR33964,0,0
UENR33963,0,0
UENR33962,0,0
UENR33961,0,0
UENR33960,0,0
UENR33959,0,0
UENR33958,0,0
UENR33957,0,0
UENR33956,0,0
UENR33955,0,0
UENR33954,0,0
UENR33953,0,0
UENR33952,0,0
UENR33951,0,0
UENR33950,0,0
UENR33933,0,0
UENR33932,0,0
UENR33931,0,0
UENR33930,0,0
UENR33929,0,0
UENR33928,0,0
UENR33927,0,0
UENR33926,0,0
UENR33925,0,0
UENR33924,0,0
UENR33923,0,0
UENR33922,0,0
UENR33921,0,0
UENR33920,0,0
UENR33919,0,0
UENR33918,0,0
UENR33901,0,0
UENR33900,0,0
UENR33899,0,0
UENR33898,0,0
UENR33897,0,0
UENR33896,0,0
UENR33895,0,0
UENR33894,0,0
UENR33893,0,0
UENR33892,0,0
UENR33891,0,0
UENR33890,0,0
UENR33889,0,0
UENR33888,0,0
UENR33887,0,0
UENR33886,0,0
UENR33869,0,0
UENR33868,0,0
UENR33867,0,0
UENR33866,0,0
UENR33865,0,0
UENR33864,0,0
UENR33863,0,0
UENR33862,0,0
UENR33861,0,0
UENR33860,0,0
UENR33859,0,0
UENR33858,0,0
UENR33857,0,0
UENR33856,0,0
UENR33855,0,0
UENR33854,0,0
UENR33837,0,0
UENR33836,0,0
UENR33835,0,0
UENR33834,0,0
UENR33833,0,0
UENR33832,0,0
UENR33831,0,0
UENR33830,0,0
UENR33829,0,0
UENR33828,0,0
UENR33827,0,0
UENR33826,0,0
UENR33825,0,0
UENR33824,0,0
UENR33823,0,0
UENR33822,0,0
UENR33805,0,0
UENR33804,0,0
UENR33803,0,0
UENR33802,0,0
UENR33801,0,0
UENR33800,0,0
UENR33799,0,0
UENR33798,0,0
UENR33797,0,0
UENR33796,0,0
UENR33795,0,0
UENR33794,0,0
UENR33793,0,0
UENR33792,0,0
UENR33791,0,0
UENR33790,0,0
UENR33773,0,0
UENR33772,0,0
UENR33771,0,0
UENR33770,0,0
UENR33769,0,0
UENR33768,0,0
UENR33767,0,0
UENR33766,0,0
UENR33765,0,0
UENR33764,0,0
UENR33763,0,0
UENR33762,0,0
UENR33761,0,0
UENR33760,0,0
UENR33759,0,0
UENR33758,0,0
UENR33741,0,0
UENR33740,0,0
UENR33739,0,0
UENR33738,0,0
UENR33737,0,0
UENR33736,0,0
UENR33735,0,0
UENR33734,0,0
UENR33733,0,0
UENR33732,0,0
UENR33731,0,0
UENR33730,0,0
UENR33729,0,0
UENR33728,0,0
UENR33727,0,0
UENR33726,0,0
UENR33709,0,0
UENR33708,0,0
UENR33707,0,0
UENR33706,0,0
UENR33705,0,0
UENR33704,0,0
UENR33703,0,0
UENR33702,0,0
UENR33701,0,0
UENR33700,0,0
UENR33699,0,0
UENR33698,0,0
UENR33697,0,0
UENR33696,0,0
UENR33695,0,0
UENR33694,0,0
UENR33677,0,0
UENR33676,0,0
UENR33675,0,0
UENR33674,0,0
UENR33673,0,0
UENR33672,0,0
UENR33671,0,0
UENR33670,0,0
UENR33669,0,0
UENR33668,0,0
UENR33667,0,0
UENR33666,0,0
UENR33665,0,0
UENR33664,0,0
UENR33663,0,0
UENR33662,0,0
UENR33645,0,0
UENR33644,0,0
UENR33643,0,0
UENR33642,0,0
UENR33641,0,0
UENR33640,0,0
UENR33639,0,0
UENR33638,0,0
UENR33637,0,0
UENR33636,0,0
UENR33635,0,0
UENR33634,0,0
UENR33633,0,0
UENR33632,0,0
UENR33631,0,0
UENR33630,0,0
UENR33613,0,0
UENR33612,0,0
UENR33611,0,0
UENR33610,0,0
UENR33609,0,0
UENR33608,0,0
UENR33607,0,0
UENR33606,0,0
UENR33605,0,0
UENR33604,0,0
UENR33603,0,0
UENR33602,0,0
UENR33601,0,0
UENR33600,0,0
UENR33599,0,0
UENR33598,0,0
UENR33581,0,0
UENR33580,0,0
UENR33579,0,0
UENR33578,0,0
UENR33577,0,0
UENR33576,0,0
UENR33575,0,0
UENR33574,0,0
UENR33573,0,0
UENR33572,0,0
UENR33571,0,0
UENR33570,0,0
UENR33569,0,0
UENR33568,0,0
UENR33567,0,0
UENR33566,0,0
UENR33549,0,0
UENR33548,0,0
UENR33547,0,0
UENR33546,0,0
UENR33545,0,0
UENR33544,0,0
UENR33543,0,0
UENR33542,0,0
UENR33541,0,0
UENR33540,0,0
UENR33539,0,0
UENR33538,0,0
UENR33537,0,0
UENR33536,0,0
UENR33535,0,0
UENR33534,0,0
UENR33517,0,0
UENR33516,0,0
UENR33515,0,0
UENR33514,0,0
UENR33513,0,0
UENR33512,0,0
UENR33511,0,0
UENR33510,0,0
UENR33509,0,0
UENR33508,0,0
UENR33507,0,0
UENR33506,0,0
UENR33505,0,0
UENR33504,0,0
UENR33503,0,0
UENR33502,0,0
UENR33485,0,0
UENR33484,0,0
UENR33483,0,0
UENR33482,0,0
UENR33481,0,0
UENR33480,0,0
UENR33479,0,0
UENR33478,0,0
UENR33477,0,0
UENR33476,0,0
UENR33475,0,0
UENR33458,0,0
UENR33457,0,0
UENR33456,0,0
UENR33455,0,0
UENR33454,0,0
UENR33453,0,0
UENR33452,0,0
UENR33451,0,0
UENR33450,0,0
UENR33449,0,0
UENR33448,0,0
UENR33447,0,0
UENR33446,0,0
UENR33445,0,0
UENR33444,0,0
UENR33443,0,0
UENR33426,0,0
UENR33425,0,0
UENR33424,0,0
UENR33423,0,0
UENR33422,0,0
UENR33421,0,0
UENR33420,0,0
UENR33419,0,0
UENR33418,0,0
UENR33417,0,0
UENR33416,0,0
UENR33415,0,0
UENR33414,0,0
UENR33413,0,0
UENR33412,0,0
UENR33411,0,0
UENR33394,0,0
UENR33393,0,0
UENR33392,0,0
UENR33391,0,0
UENR33390,0,0
UENR33389,0,0
UENR33388,0,0
UENR33387,0,0
UENR33386,0,0
UENR33385,0,0
UENR33384,0,0
UENR33383,0,0
UENR33382,0,0
UENR33381,0,0
UENR33380,0,0
UENR33379,0,0
UENR33378,0,0
UENR33377,0,0
UENR33376,0,0
UENR33375,0,0
UENR33374,0,0
UENR33373,0,0
UENR33372,0,0
UENR33371,0,0
UENR33370,0,0
UENR33369,0,0
UENR33368,0,0
UENR33367,0,0
UENR33366,0,0
UENR33365,0,0
UENR33364,0,0
UENR33363,0,0
UENR33362,0,0
UENR33361,0,0
UENR33360,0,0
UENR33359,0,0
UENR33358,0,0
UENR33357,0,0
UENR33356,0,0
UENR33355,0,0
UENR33354,0,0
UENR33353,0,0
UENR33352,0,0
UENR33351,0,0
UENR33350,0,0
UENR33349,0,0
UENR33348,0,0
UENR33347,0,0
UENR33346,0,0
UENR33345,0,0
UENR33344,0,0
UENR33343,0,0
UENR33342,0,0
UENR33341,0,0
UENR33340,0,0
UENR33339,0,0
UENR33338,0,0
UENR33337,0,0
UENR33336,0,0
UENR33335,0,0
UENR33334,0,0
UENR33333,0,0
UENR33332,0,0
UENR33331,0,0
UENR33330,0,0
